TimeGenerated,DeviceName,ActionType,RemoteIP,RemotePort,RemoteUrl,LocalIP,LocalPort,Protocol,InitiatingProcessAccountName,InitiatingProcessFileName,InitiatingProcessCommandLine
"Sep 14, 2026 10:43:31 PM",sql-labuser,DnsConnectionInspected,168.63.129.16,53,,10.1.0.100,55306,Udp,,,
"Sep 14, 2026 10:43:25 PM",sql-labuser,SslConnectionInspected,52.168.117.169,443,,10.1.0.100,50251,Tcp,,,
"Sep 14, 2026 10:43:25 PM",sql-labuser,ConnectionAcknowledged,52.168.117.169,443,,10.1.0.100,50251,TcpV4,,,
"Sep 14, 2026 10:43:23 PM",sql-labuser,ConnectionSuccess,52.168.117.169,443,,10.1.0.100,50251,Tcp,system,svchost.exe,svchost.exe -k utcsvc -p
"Sep 14, 2026 10:43:17 PM",sql-labuser,DnsConnectionInspected,168.63.129.16,53,,10.1.0.100,55306,Udp,,,
"Sep 14, 2026 10:43:13 PM",sql-labuser,SslConnectionInspected,20.184.175.12,443,,10.1.0.100,50241,Tcp,,,
"Sep 14, 2026 10:43:13 PM",sql-labuser,ConnectionAcknowledged,20.184.175.12,443,,10.1.0.100,50241,TcpV4,,,
"Sep 14, 2026 10:43:11 PM",sql-labuser,ConnectionSuccess,20.184.175.12,443,v10.events.data.microsoft.com,10.1.0.100,50241,Tcp,system,svchost.exe,svchost.exe -k utcsvc -p
"Sep 14, 2026 10:43:11 PM",sql-labuser,SslConnectionInspected,134.33.4.17,443,,10.1.0.100,50240,Tcp,,,
"Sep 14, 2026 10:43:11 PM",sql-labuser,ConnectionAcknowledged,134.33.4.17,443,,10.1.0.100,50240,TcpV4,,,
"Sep 14, 2026 10:43:10 PM",sql-labuser,ConnectionSuccess,134.33.4.17,443,fe2cr.update.microsoft.com,10.1.0.100,50240,Tcp,system,svchost.exe,svchost.exe -k netsvcs -p -s wuauserv
"Sep 14, 2026 10:42:51 PM",sql-labuser,SslConnectionInspected,20.184.175.22,443,,10.1.0.100,50228,Tcp,,,
"Sep 14, 2026 10:42:51 PM",sql-labuser,ConnectionAcknowledged,20.184.175.22,443,,10.1.0.100,50228,TcpV4,,,
"Sep 14, 2026 10:42:50 PM",sql-labuser,HttpConnectionInspected,146.75.38.172,80,,10.1.0.100,50222,Tcp,,,
"Sep 14, 2026 10:42:49 PM",sql-labuser,DnsConnectionInspected,168.63.129.16,53,,10.1.0.100,55306,Udp,,,
"Sep 14, 2026 10:42:49 PM",sql-labuser,SslConnectionInspected,23.209.57.176,443,,10.1.0.100,50221,Tcp,,,
"Sep 14, 2026 10:42:49 PM",sql-labuser,ConnectionSuccess,20.184.175.22,443,v10.events.data.microsoft.com,10.1.0.100,50228,Tcp,system,svchost.exe,svchost.exe -k utcsvc -p
"Sep 14, 2026 10:42:49 PM",sql-labuser,SslConnectionInspected,72.145.35.101,443,,10.1.0.100,50218,Tcp,,,
"Sep 14, 2026 10:42:48 PM",sql-labuser,ConnectionAcknowledged,146.75.38.172,80,,10.1.0.100,50222,TcpV4,,,
"Sep 14, 2026 10:42:48 PM",sql-labuser,ConnectionAcknowledged,23.209.57.176,443,,10.1.0.100,50221,TcpV4,,,
"Sep 14, 2026 10:42:48 PM",sql-labuser,ConnectionAcknowledged,72.145.35.101,443,,10.1.0.100,50218,TcpV4,,,
"Sep 14, 2026 10:42:47 PM",sql-labuser,SslConnectionInspected,72.147.149.16,443,,10.1.0.100,50217,Tcp,,,
"Sep 14, 2026 10:42:47 PM",sql-labuser,DnsConnectionInspected,168.63.129.16,53,,10.1.0.100,55306,Udp,,,
"Sep 14, 2026 10:42:47 PM",sql-labuser,ConnectionAcknowledged,72.147.149.16,443,,10.1.0.100,50217,TcpV4,,,
"Sep 14, 2026 10:42:47 PM",sql-labuser,ConnectionSuccess,23.209.57.176,443,cp501.prod.do.dsp.mp.microsoft.com,10.1.0.100,50221,Tcp,network service,svchost.exe,svchost.exe -k NetworkService -p
"Sep 14, 2026 10:42:46 PM",sql-labuser,ConnectionSuccess,72.145.35.101,443,geo.prod.do.dsp.mp.microsoft.com,10.1.0.100,50218,Tcp,network service,svchost.exe,svchost.exe -k NetworkService -p
"Sep 14, 2026 10:42:46 PM",sql-labuser,ConnectionSuccess,72.147.149.16,443,tsfe.trafficshaping.dsp.mp.microsoft.com,10.1.0.100,50217,Tcp,system,svchost.exe,svchost.exe -k netsvcs -p -s wuauserv
"Sep 14, 2026 10:42:45 PM",sql-labuser,SslConnectionInspected,40.79.163.154,443,,10.1.0.100,50208,Tcp,,,
"Sep 14, 2026 10:42:44 PM",sql-labuser,ConnectionSuccess,48.211.4.16,443,settings-win.data.microsoft.com,10.1.0.100,50213,Tcp,system,mousocoreworker.exe,"""MoUsoCoreWorker.exe"" useprivatenamespaces"
"Sep 14, 2026 10:42:43 PM",sql-labuser,ConnectionAcknowledged,40.79.163.154,443,,10.1.0.100,50208,TcpV4,,,
"Sep 14, 2026 10:42:43 PM",sql-labuser,ConnectionSuccess,40.79.163.154,443,v10.events.data.microsoft.com,10.1.0.100,50208,Tcp,system,svchost.exe,svchost.exe -k utcsvc -p
"Sep 14, 2026 10:42:26 PM",sql-labuser,SslConnectionInspected,135.233.95.135,443,,10.1.0.100,50201,Tcp,,,
"Sep 14, 2026 10:42:26 PM",sql-labuser,DnsConnectionInspected,168.63.129.16,53,,10.1.0.100,55306,Udp,,,
"Sep 14, 2026 10:42:26 PM",sql-labuser,SslConnectionInspected,4.150.223.111,443,,10.1.0.100,50200,Tcp,,,
"Sep 14, 2026 10:42:23 PM",sql-labuser,ConnectionAcknowledged,135.233.95.135,443,,10.1.0.100,50201,TcpV4,,,
"Sep 14, 2026 10:42:23 PM",sql-labuser,ConnectionAcknowledged,4.150.223.111,443,,10.1.0.100,50200,TcpV4,,,
"Sep 14, 2026 10:42:22 PM",sql-labuser,ConnectionSuccess,135.233.95.135,443,fe3cr.delivery.mp.microsoft.com,10.1.0.100,50201,Tcp,system,svchost.exe,svchost.exe -k netsvcs -p -s wuauserv
"Sep 14, 2026 10:42:22 PM",sql-labuser,ConnectionSuccess,4.150.223.111,443,v10.events.data.microsoft.com,10.1.0.100,50200,Tcp,system,svchost.exe,svchost.exe -k utcsvc -p
"Sep 14, 2026 10:42:20 PM",sql-labuser,SslConnectionInspected,48.200.63.27,443,,10.1.0.100,50193,Tcp,,,
"Sep 14, 2026 10:42:19 PM",sql-labuser,HttpConnectionInspected,109.61.38.38,80,,10.1.0.100,50194,Tcp,,,
"Sep 14, 2026 10:42:18 PM",sql-labuser,DnsConnectionInspected,168.63.129.16,53,,10.1.0.100,55306,Udp,,,
"Sep 14, 2026 10:42:18 PM",sql-labuser,DnsConnectionInspected,168.63.129.16,53,,10.1.0.100,55306,Udp,,,
"Sep 14, 2026 10:42:18 PM",sql-labuser,SslConnectionInspected,132.196.74.210,443,,10.1.0.100,50190,Tcp,,,
"Sep 14, 2026 10:42:18 PM",sql-labuser,ConnectionAcknowledged,109.61.38.38,80,,10.1.0.100,50194,TcpV4,,,
"Sep 14, 2026 10:42:18 PM",sql-labuser,ConnectionAcknowledged,48.200.63.27,443,,10.1.0.100,50193,TcpV4,,,
"Sep 14, 2026 10:42:18 PM",sql-labuser,DnsConnectionInspected,168.63.129.16,53,,10.1.0.100,55306,Udp,,,
"Sep 14, 2026 10:42:17 PM",sql-labuser,ConnectionAcknowledged,132.196.74.210,443,,10.1.0.100,50190,TcpV4,,,
"Sep 14, 2026 10:42:17 PM",sql-labuser,SslConnectionInspected,74.178.240.61,443,,10.1.0.100,50187,Tcp,,,
"Sep 14, 2026 10:42:17 PM",sql-labuser,ConnectionSuccess,109.61.38.38,80,download.windowsupdate.com,10.1.0.100,50194,Tcp,system,svchost.exe,svchost.exe -k netsvcs -p -s wuauserv
"Sep 14, 2026 10:42:17 PM",sql-labuser,ConnectionSuccess,48.200.63.27,443,tas01.cwsapp.update.microsoft.com,10.1.0.100,50193,Tcp,system,svchost.exe,svchost.exe -k netsvcs -p -s wuauserv
"Sep 14, 2026 10:42:17 PM",sql-labuser,DnsConnectionInspected,168.63.129.16,53,,10.1.0.100,55306,Udp,,,
"Sep 14, 2026 10:42:17 PM",sql-labuser,ConnectionAcknowledged,74.178.240.61,443,,10.1.0.100,50187,TcpV4,,,
"Sep 14, 2026 10:42:16 PM",sql-labuser,ConnectionSuccess,132.196.74.210,443,fe2cr.update.microsoft.com,10.1.0.100,50190,Tcp,system,svchost.exe,svchost.exe -k netsvcs -p -s wuauserv
"Sep 14, 2026 10:42:15 PM",sql-labuser,ConnectionSuccess,74.178.240.61,443,tas02.sls.update.microsoft.com,10.1.0.100,50187,Tcp,system,svchost.exe,svchost.exe -k netsvcs -p -s wuauserv
"Sep 14, 2026 10:42:15 PM",sql-labuser,ConnectionSuccess,40.84.97.4,443,settings-win.data.microsoft.com,10.1.0.100,50186,Tcp,system,mousocoreworker.exe,"""MoUsoCoreWorker.exe"" useprivatenamespaces"
"Sep 14, 2026 10:42:14 PM",sql-labuser,SslConnectionInspected,40.84.85.40,443,,10.1.0.100,50185,Tcp,,,
"Sep 14, 2026 10:42:13 PM",sql-labuser,ConnectionSuccess,40.84.85.40,443,,10.1.0.100,50185,Tcp,system,mousocoreworker.exe,"""MoUsoCoreWorker.exe"" useprivatenamespaces"
"Sep 14, 2026 10:41:08 PM",sql-labuser,SslConnectionInspected,57.154.63.210,443,,10.1.0.100,50148,Tcp,,,
"Sep 14, 2026 10:41:08 PM",sql-labuser,ConnectionAcknowledged,57.154.63.210,443,,10.1.0.100,50148,TcpV4,,,
"Sep 14, 2026 10:41:07 PM",sql-labuser,ConnectionSuccess,57.154.63.210,443,,10.1.0.100,50148,Tcp,system,taskhostw.exe,taskhostw.exe ExploitGuardPolicy
"Sep 14, 2026 10:40:54 PM",sql-labuser,SslConnectionInspected,57.155.101.212,443,,10.1.0.100,50133,Tcp,,,
"Sep 14, 2026 10:40:54 PM",sql-labuser,ConnectionAcknowledged,57.155.101.212,443,,10.1.0.100,50133,TcpV4,,,
"Sep 14, 2026 10:40:52 PM",sql-labuser,ConnectionSuccess,57.155.101.212,443,settings-win.data.microsoft.com,10.1.0.100,50133,Tcp,system,taskhostw.exe,taskhostw.exe ExploitGuardPolicy
"Sep 14, 2026 10:40:52 PM",sql-labuser,SslConnectionInspected,48.211.4.16,443,,10.1.0.100,50122,Tcp,,,
"Sep 14, 2026 10:40:52 PM",sql-labuser,ConnectionAcknowledged,48.211.4.16,443,,10.1.0.100,50122,TcpV4,,,
"Sep 14, 2026 10:40:51 PM",sql-labuser,SslConnectionInspected,51.116.246.106,443,,10.1.0.100,50119,Tcp,,,
"Sep 14, 2026 10:40:50 PM",sql-labuser,ConnectionSuccess,48.211.4.16,443,settings-win.data.microsoft.com,10.1.0.100,50122,Tcp,system,taskhostw.exe,taskhostw.exe ExploitGuardPolicy
"Sep 14, 2026 10:40:50 PM",sql-labuser,ConnectionAcknowledged,51.116.246.106,443,,10.1.0.100,50119,TcpV4,,,
"Sep 14, 2026 10:40:49 PM",sql-labuser,ConnectionSuccess,51.116.246.106,443,v10.events.data.microsoft.com,10.1.0.100,50119,Tcp,system,svchost.exe,svchost.exe -k utcsvc -p
"Sep 14, 2026 10:40:49 PM",sql-labuser,SslConnectionInspected,20.42.179.204,443,,10.1.0.100,50108,Tcp,,,
"Sep 14, 2026 10:40:49 PM",sql-labuser,DnsConnectionInspected,168.63.129.16,53,,10.1.0.100,55306,Udp,,,
"Sep 14, 2026 10:40:48 PM",sql-labuser,ConnectionAcknowledged,20.42.179.204,443,,10.1.0.100,50108,TcpV4,,,
"Sep 14, 2026 10:40:48 PM",sql-labuser,ConnectionSuccess,20.42.179.204,443,settings-win.data.microsoft.com,10.1.0.100,50116,Tcp,system,taskhostw.exe,taskhostw.exe ExploitGuardPolicy
"Sep 14, 2026 10:40:46 PM",sql-labuser,ConnectionSuccess,20.42.179.204,443,settings-win.data.microsoft.com,10.1.0.100,50108,Tcp,system,rundll32.exe,"""rundll32.exe"" C:\Windows\system32\PcaSvc.dll,PcaPatchSdbTask"
"Sep 14, 2026 10:40:14 PM",sql-labuser,SslConnectionInspected,52.167.145.180,443,,10.1.0.100,50091,Tcp,,,
"Sep 14, 2026 10:40:14 PM",sql-labuser,ConnectionAcknowledged,52.167.145.180,443,,10.1.0.100,50091,TcpV4,,,
"Sep 14, 2026 10:40:14 PM",sql-labuser,ConnectionSuccess,52.167.145.180,443,60c7f53e-249a-4077-b68e-55a4ae877d7c.ods.opinsights.azure.com,10.1.0.100,50091,Tcp,system,monagentcore.exe,"  -deploymentdir ""C:\Packages\Plugins\Microsoft.Azure.Monitor.AzureMonitorWindowsAgent\1.45.0.0\Monitoring\Agent"" -LocalPath ""C:\WindowsAzure\Resources\AMADataStore.SQL-labuser""  -mcsmode    -InitializedEvent ""AzureMonitorAgentExtension-StartAgentEventName""  -managerver 1  -parent 520 -ShutDownEvent AzureMonitorAgentExtension-ShutdownEventName5388 -TotalShutDownEvent AzureMonitorAgentExtension-TotalShutdownEventName5388 -ConfigFile ""C:\WindowsAzure\Resources\AMADataStore.SQL-labuser\mcs\mcsconfig.latest.xml"" "
"Sep 14, 2026 10:40:10 PM",sql-labuser,SslConnectionInspected,104.208.231.133,443,,10.1.0.100,50090,Tcp,,,
"Sep 14, 2026 10:40:10 PM",sql-labuser,ConnectionAcknowledged,104.208.231.133,443,,10.1.0.100,50090,TcpV4,,,
"Sep 14, 2026 10:40:10 PM",sql-labuser,DnsConnectionInspected,168.63.129.16,53,,10.1.0.100,55306,Udp,,,
"Sep 14, 2026 10:40:08 PM",sql-labuser,ConnectionSuccess,104.208.231.133,443,60c7f53e-249a-4077-b68e-55a4ae877d7c.ods.opinsights.azure.com,10.1.0.100,50090,Tcp,system,monagentcore.exe,"  -deploymentdir ""C:\Packages\Plugins\Microsoft.Azure.Monitor.AzureMonitorWindowsAgent\1.45.0.0\Monitoring\Agent"" -LocalPath ""C:\WindowsAzure\Resources\AMADataStore.SQL-labuser""  -mcsmode    -InitializedEvent ""AzureMonitorAgentExtension-StartAgentEventName""  -managerver 1  -parent 520 -ShutDownEvent AzureMonitorAgentExtension-ShutdownEventName5388 -TotalShutDownEvent AzureMonitorAgentExtension-TotalShutdownEventName5388 -ConfigFile ""C:\WindowsAzure\Resources\AMADataStore.SQL-labuser\mcs\mcsconfig.latest.xml"" "
"Sep 14, 2026 10:39:56 PM",sql-labuser,SslConnectionInspected,172.202.64.10,443,,10.1.0.100,50082,Tcp,,,
"Sep 14, 2026 10:39:56 PM",sql-labuser,ConnectionAcknowledged,52.136.4.16,23456,,10.1.0.100,21367,TcpV4,,,
"Sep 14, 2026 10:39:56 PM",sql-labuser,ConnectionAcknowledged,172.202.64.10,443,,10.1.0.100,50082,TcpV4,,,
"Sep 14, 2026 10:39:55 PM",sql-labuser,ConnectionSuccess,172.202.64.10,443,eastus2-gas.guestconfiguration.azure.com,10.1.0.100,50082,Tcp,system,gc_service.exe,"""gc_service.exe"" -k netsvcs"
"Sep 14, 2026 10:39:14 PM",sql-labuser,SslConnectionInspected,20.42.73.28,443,,10.1.0.100,50053,Tcp,,,
"Sep 14, 2026 10:39:14 PM",sql-labuser,ConnectionAcknowledged,20.42.73.28,443,,10.1.0.100,50053,TcpV4,,,
"Sep 14, 2026 10:39:01 PM",sql-labuser,SslConnectionInspected,4.150.223.99,443,,10.1.0.100,50047,Tcp,,,
"Sep 14, 2026 10:39:01 PM",sql-labuser,ConnectionAcknowledged,4.150.223.99,443,,10.1.0.100,50047,TcpV4,,,
"Sep 14, 2026 10:38:42 PM",sql-labuser,ConnectionAcknowledged,40.87.182.8,23456,,10.1.0.100,24052,TcpV4,,,
"Sep 14, 2026 10:38:22 PM",sql-labuser,SslConnectionInspected,20.184.175.7,443,,10.1.0.100,50031,Tcp,,,
"Sep 14, 2026 10:38:22 PM",sql-labuser,ConnectionAcknowledged,20.184.175.7,443,,10.1.0.100,50031,TcpV4,,,
"Sep 14, 2026 10:38:09 PM",sql-labuser,DnsConnectionInspected,168.63.129.16,53,,10.1.0.100,55306,Udp,,,
"Sep 14, 2026 10:38:09 PM",sql-labuser,SslConnectionInspected,20.190.190.193,443,,10.1.0.100,50022,Tcp,,,
"Sep 14, 2026 10:38:09 PM",sql-labuser,ConnectionAcknowledged,20.190.190.193,443,,10.1.0.100,50022,TcpV4,,,
"Sep 14, 2026 10:38:09 PM",sql-labuser,DnsConnectionInspected,168.63.129.16,53,,10.1.0.100,55306,Udp,,,
"Sep 14, 2026 10:38:08 PM",sql-labuser,ConnectionSuccess,20.190.190.193,443,login.live.com,10.1.0.100,50022,Tcp,system,svchost.exe,svchost.exe -k netsvcs -p -s wlidsvc
"Sep 14, 2026 10:37:46 PM",sql-labuser,SslConnectionInspected,104.208.170.163,443,,10.1.0.100,50005,Tcp,,,
"Sep 14, 2026 10:37:45 PM",sql-labuser,ConnectionAcknowledged,104.208.170.163,443,,10.1.0.100,50005,TcpV4,,,
"Sep 14, 2026 10:37:45 PM",sql-labuser,DnsConnectionInspected,168.63.129.16,53,,10.1.0.100,55306,Udp,,,
"Sep 14, 2026 10:37:45 PM",sql-labuser,HttpConnectionInspected,169.254.169.254,80,,10.1.0.100,50002,Tcp,,,
"Sep 14, 2026 10:37:44 PM",sql-labuser,ConnectionSuccess,104.208.170.163,443,eastus2.prod.la.ingest.monitor.core.windows.net,10.1.0.100,50005,Tcp,system,monagentcore.exe,"  -deploymentdir ""C:\Packages\Plugins\Microsoft.Azure.Monitor.AzureMonitorWindowsAgent\1.45.0.0\Monitoring\Agent"" -LocalPath ""C:\WindowsAzure\Resources\AMADataStore.SQL-labuser""  -mcsmode    -InitializedEvent ""AzureMonitorAgentExtension-StartAgentEventName""  -managerver 1  -parent 520 -ShutDownEvent AzureMonitorAgentExtension-ShutdownEventName5388 -TotalShutDownEvent AzureMonitorAgentExtension-TotalShutdownEventName5388 -ConfigFile ""C:\WindowsAzure\Resources\AMADataStore.SQL-labuser\mcs\mcsconfig.latest.xml"" "
"Sep 14, 2026 10:36:59 PM",sql-labuser,SslConnectionInspected,20.184.175.9,443,,10.1.0.100,49981,Tcp,,,
"Sep 14, 2026 10:36:59 PM",sql-labuser,ConnectionAcknowledged,20.184.175.9,443,,10.1.0.100,49981,TcpV4,,,
"Sep 14, 2026 10:35:47 PM",sql-labuser,HttpConnectionInspected,169.254.169.254,80,,10.1.0.100,49935,Tcp,,,
"Sep 14, 2026 10:35:46 PM",sql-labuser,ConnectionSuccess,::ffff:169.254.169.254,80,,::ffff:10.1.0.100,49935,Tcp,system,gc_worker.exe,gc_worker.exe -a AzureWindowsVMEncryptionCompliance -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/834a8374-a5e8-436d-91db-416d47cedad2
"Sep 14, 2026 10:35:44 PM",sql-labuser,DnsConnectionInspected,168.63.129.16,53,,10.1.0.100,55306,Udp,,,
"Sep 14, 2026 10:35:44 PM",sql-labuser,SslConnectionInspected,52.168.117.174,443,,10.1.0.100,49932,Tcp,,,
"Sep 14, 2026 10:35:44 PM",sql-labuser,DnsConnectionInspected,168.63.129.16,53,,10.1.0.100,55306,Udp,,,
"Sep 14, 2026 10:35:44 PM",sql-labuser,SslConnectionInspected,40.84.97.4,443,,10.1.0.100,49931,Tcp,,,
"Sep 14, 2026 10:35:44 PM",sql-labuser,ConnectionAcknowledged,52.168.117.174,443,,10.1.0.100,49932,TcpV4,,,
"Sep 14, 2026 10:35:44 PM",sql-labuser,DnsConnectionInspected,168.63.129.16,53,,10.1.0.100,55306,Udp,,,
"Sep 14, 2026 10:35:43 PM",sql-labuser,ConnectionSuccess,52.168.117.170,443,v20.events.data.microsoft.com,10.1.0.100,49933,Tcp,system,svchost.exe,svchost.exe -k utcsvc -p
"Sep 14, 2026 10:35:43 PM",sql-labuser,ConnectionSuccess,52.168.117.174,443,v10.events.data.microsoft.com,10.1.0.100,49932,Tcp,system,svchost.exe,svchost.exe -k utcsvc -p
"Sep 14, 2026 10:35:42 PM",sql-labuser,ConnectionSuccess,40.84.97.4,443,settings-win.data.microsoft.com,10.1.0.100,49931,Tcp,system,svchost.exe,svchost.exe -k utcsvc -p
"Sep 14, 2026 10:35:41 PM",sql-labuser,DnsConnectionInspected,168.63.129.16,53,,10.1.0.100,55306,Udp,,,
"Sep 14, 2026 10:35:41 PM",sql-labuser,ConnectionAcknowledged,52.123.247.73,443,,10.1.0.100,49929,TcpV4,,,
"Sep 14, 2026 10:35:41 PM",sql-labuser,DnsConnectionInspected,168.63.129.16,53,,10.1.0.100,55306,Udp,,,
"Sep 14, 2026 10:35:41 PM",sql-labuser,ConnectionAcknowledged,20.165.94.46,443,,10.1.0.100,49928,TcpV4,,,
"Sep 14, 2026 10:35:40 PM",sql-labuser,ConnectionSuccess,52.123.247.73,443,config.edge.skype.com,10.1.0.100,49929,Tcp,system,microsoftedgeupdate.exe,"""MicrosoftEdgeUpdate.exe"" /ping PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz48cmVxdWVzdCBwcm90b2NvbD0iMy4wIiB1cGRhdGVyPSJPbWFoYSIgdXBkYXRlcnZlcnNpb249IjEuMy4yNjkuOSIgc2hlbGxfdmVyc2lvbj0iMS4zLjI1MS4yMSIgaXNtYWNoaW5lPSIxIiBzZXNzaW9uaWQ9IntDMkVDNTVDMy1GNkE0LTRBRUItODA4QS03MzJGOTg1RDdBMUR9IiB1c2VyaWQ9Ins3QUU1OTM0Ny00Qzc3LTRDNEMtQjU2RC1BRkMxQTk4QzZEMkZ9IiBpbnN0YWxsc291cmNlPSJjb3JlIiByZXF1ZXN0aWQ9Ins5MDdCMTg5RS04QjdCLTQ5RDMtQTMzOC0wQzNDN0UwNEQ2NEJ9IiBkZWR1cD0iY3IiIGRvbWFpbmpvaW5lZD0iMCI-PGh3IGxvZ2ljYWxfY3B1cz0iMiIgcGh5c21lbW9yeT0iNCIgZGlza190eXBlPSIyIiBzc2U9IjEiIHNzZTI9IjEiIHNzZTM9IjEiIHNzc2UzPSIxIiBzc2U0MT0iMSIgc3NlNDI9IjEiIGF2eD0iMSIvPjxvcyBwbGF0Zm9ybT0id2luIiB2ZXJzaW9uPSIxMC4wLjI2MjAwLjk0NDUiIHNwPSIiIGFyY2g9Ing2NCIgcHJvZHVjdF90eXBlPSI0OCIgaXNfd2lwPSIwIiBpc19pbl9sb2NrZG93bl9tb2RlPSIwIi8-PG9lbSBwcm9kdWN0X21hbnVmYWN0dXJlcj0iTWljcm9zb2Z0IENvcnBvcmF0aW9uIiBwcm9kdWN0X25hbWU9IlZpcnR1YWwgTWFjaGluZSIvPjxleHAgZXRhZz0iJnF1b3Q7Sm5CQVV5TUx4TTJrRHZQTHJ1T2FTbVlGUWxnbGtRN0xBY2ZBLzYrVEFhYz0mcXVvdDsiLz48YXBwIGFwcGlkPSJ7RjNDNEZFMDAtRUZENS00MDNCLTk1NjktMzk4QTIwRjFCQTRBfSIgdmVyc2lvbj0iMS4zLjI2OS45IiBuZXh0dmVyc2lvbj0iIiBsYW5nPSIiIGJyYW5kPSJJTkJYIiBjbGllbnQ9IiIgaW5zdGFsbGFnZT0iMzYiIGNvaG9ydD0icnJmQDAuNDYiPjx1cGRhdGVjaGVjay8-PHBpbmcgcj0iMSIgcmQ9IjcxOTYiIHBpbmdfZnJlc2huZXNzPSJ7Mzg2RTBCNjItNTJBOS00QjM5LThCQkQtQzZCQ0M5MkFDM0E1fSIvPjwvYXBwPjxhcHAgYXBwaWQ9Ins1NkVCMThGOC1CMDA4LTRDQkQtQjZEMi04Qzk3RkU3RTkwNjJ9IiB2ZXJzaW9uPSIxNTMuMC40MjM0LjMyIiBuZXh0dmVyc2lvbj0iIiBsYW5nPSIiIGJyYW5kPSJJTkJYIiBjbGllbnQ9IiIgZXhwZXJpbWVudHM9ImNvbnNlbnQ9ZmFsc2UiIGluc3RhbGxhZ2U9IjM2IiBjb2hvcnQ9InJyZkAwLjMxIiBvb2JlX2luc3RhbGxfdGltZT0iMTg0NDY3NDQwNzM3MDk1NTE2MDYiIHVwZGF0ZV9jb3VudD0iNCI-PHVwZGF0ZWNoZWNrLz48cGluZyByPSIxIiByZD0iNzE5NiIgcGluZ19mcmVzaG5lc3M9IntCMTU3NDA4RS1FOTRELTQxRUYtODA2Qi0yMkRDRTUwRkI2Nzd9Ii8-PC9hcHA-PGFwcCBhcHBpZD0ie0YzMDE3MjI2LUZFMkEtNDI5NS04QkRGLTAwQzNBOUE3RTRDNX0iIHZlcnNpb249IjE1Mi4wLjQxOTEuNjYiIG5leHR2ZXJzaW9uPSIiIGxhbmc9IiIgYnJhbmQ9IklOQlgiIGNsaWVudD0iIiBleHBlcmltZW50cz0iY29uc2VudD1mYWxzZSIgaW5zdGFsbGFnZT0iMzYiIGNvaG9ydD0icnJmQDAuNTYiIHVwZGF0ZV9jb3VudD0iMyI-PHVwZGF0ZWNoZWNrLz48cGluZyByPSIxIiByZD0iNzE5NiIgcGluZ19mcmVzaG5lc3M9InsyRDQwOEU5OC01QTlCLTQ5NzItQTgxNC0xNUQ1NTc0OUQ5MDR9Ii8-PC9hcHA-PC9yZXF1ZXN0Pg"
"Sep 14, 2026 10:35:40 PM",sql-labuser,ConnectionSuccess,20.165.94.46,443,msedge.api.cdp.microsoft.com,10.1.0.100,49928,Tcp,system,microsoftedgeupdate.exe,"""MicrosoftEdgeUpdate.exe"" /svc"
"Sep 14, 2026 10:35:20 PM",sql-labuser,DnsConnectionInspected,168.63.129.16,53,,10.1.0.100,55306,Udp,,,
"Sep 14, 2026 10:35:20 PM",sql-labuser,SslConnectionInspected,23.222.201.169,443,,10.1.0.100,49904,Tcp,,,
"Sep 14, 2026 10:35:20 PM",sql-labuser,DnsConnectionInspected,168.63.129.16,53,,10.1.0.100,55306,Udp,,,
"Sep 14, 2026 10:35:19 PM",sql-labuser,SslConnectionInspected,72.145.35.102,443,,10.1.0.100,49902,Tcp,,,
"Sep 14, 2026 10:35:19 PM",sql-labuser,DnsConnectionInspected,168.63.129.16,53,,10.1.0.100,55306,Udp,,,
"Sep 14, 2026 10:35:18 PM",sql-labuser,ConnectionAcknowledged,23.222.201.169,443,,10.1.0.100,49904,TcpV4,,,
"Sep 14, 2026 10:35:18 PM",sql-labuser,ConnectionAcknowledged,72.145.35.102,443,,10.1.0.100,49902,TcpV4,,,
"Sep 14, 2026 10:35:17 PM",sql-labuser,ListeningConnectionCreated,,,,::,7680,TcpV6,network service,svchost.exe,svchost.exe -k NetworkService -p
"Sep 14, 2026 10:35:17 PM",sql-labuser,ConnectionSuccess,23.222.201.169,443,cp501.prod.do.dsp.mp.microsoft.com,10.1.0.100,49904,Tcp,network service,svchost.exe,svchost.exe -k NetworkService -p
"Sep 14, 2026 10:35:16 PM",sql-labuser,ConnectionSuccess,172.202.65.10,443,eastus2-gas.guestconfiguration.azure.com,10.1.0.100,49903,Tcp,system,gc_worker.exe,gc_worker.exe -a AzureWindowsBaseline -c Compliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/834a8374-a5e8-436d-91db-416d47cedad2
"Sep 14, 2026 10:35:16 PM",sql-labuser,ConnectionSuccess,72.145.35.102,443,geo.prod.do.dsp.mp.microsoft.com,10.1.0.100,49902,Tcp,network service,svchost.exe,svchost.exe -k NetworkService -p
"Sep 14, 2026 10:35:16 PM",sql-labuser,ConnectionSuccess,169.254.169.254,80,,10.1.0.100,49896,Tcp,system,gc_worker.exe,gc_worker.exe -a AzureWindowsBaseline -c Compliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/834a8374-a5e8-436d-91db-416d47cedad2
