TimeGenerated,InitiatingProcessAccountName,InitiatingProcessCommandLine,RegistryKey,RegistryValueName,RegistryValueData,DeviceName
"Sep 14, 2026 10:43:42 PM",system,svchost.exe -k netsvcs -p -s wuauserv,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,Element,{9dea862c-5cdd-4e70-acc1-f32b344d4795},sql-labuser
"Sep 14, 2026 10:43:42 PM",system,svchost.exe -k netsvcs -p -s wuauserv,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,,,sql-labuser
"Sep 14, 2026 10:43:42 PM",system,svchost.exe -k netsvcs -p -s wuauserv,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements,,,sql-labuser
"Sep 14, 2026 10:43:42 PM",system,svchost.exe -k netsvcs -p -s wuauserv,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,Type,269484033,sql-labuser
"Sep 14, 2026 10:43:42 PM",system,svchost.exe -k netsvcs -p -s wuauserv,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,,,sql-labuser
"Sep 14, 2026 10:43:42 PM",system,svchost.exe -k netsvcs -p -s wuauserv,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,sql-labuser
"Sep 14, 2026 10:43:42 PM",system,svchost.exe -k netsvcs -p -s wuauserv,,,,sql-labuser
"Sep 14, 2026 10:43:42 PM",system,svchost.exe -k netsvcs -p -s wuauserv,,,,sql-labuser
"Sep 14, 2026 10:43:42 PM",system,svchost.exe -k netsvcs -p -s wuauserv,,,,sql-labuser
"Sep 14, 2026 10:43:42 PM",system,svchost.exe -k netsvcs -p -s wuauserv,,,,sql-labuser
"Sep 14, 2026 10:43:42 PM",system,svchost.exe -k netsvcs -p -s wuauserv,,,,sql-labuser
"Sep 14, 2026 10:43:42 PM",system,svchost.exe -k netsvcs -p -s wuauserv,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,Element,,sql-labuser
"Sep 14, 2026 10:43:42 PM",system,svchost.exe -k netsvcs -p -s wuauserv,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,,,sql-labuser
"Sep 14, 2026 10:43:42 PM",system,svchost.exe -k netsvcs -p -s wuauserv,,,,sql-labuser
"Sep 14, 2026 10:43:42 PM",system,svchost.exe -k netsvcs -p -s wuauserv,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,Element,\EFI\Microsoft\Boot\bootmgfw.efi,sql-labuser
"Sep 14, 2026 10:43:42 PM",system,svchost.exe -k netsvcs -p -s wuauserv,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,,,sql-labuser
"Sep 14, 2026 10:43:42 PM",system,svchost.exe -k netsvcs -p -s wuauserv,,,,sql-labuser
"Sep 14, 2026 10:43:42 PM",system,svchost.exe -k netsvcs -p -s wuauserv,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,Element,,sql-labuser
"Sep 14, 2026 10:43:42 PM",system,svchost.exe -k netsvcs -p -s wuauserv,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,,,sql-labuser
"Sep 14, 2026 10:43:42 PM",system,svchost.exe -k netsvcs -p -s wuauserv,,,,sql-labuser
"Sep 14, 2026 10:35:56 PM",system,MsSense.exe,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows Advanced Threat Protection,KernelIntegrityCheckReportTime,134339241561417866,sql-labuser
"Sep 14, 2026 10:34:21 PM",system,"powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\05f2c576-9ed5-41eb-9b1e-1b653eebfdff.ps1' }""",HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\Windows\DataCollection,LastUpdate,01837a40-fb06-4984-a38e-1def3bcfc04f,sql-labuser
"Sep 14, 2026 10:33:51 PM",system,MsMpEng.exe,,,,sql-labuser
"Sep 14, 2026 10:33:13 PM",system,WindowsAzureGuestAgent.exe,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\SystemCertificates\MY\Certificates\46D21D3433FB023EC3DF06A25147082652709E10,Blob,,sql-labuser
"Sep 14, 2026 10:33:13 PM",system,WindowsAzureGuestAgent.exe,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\SystemCertificates\MY\Certificates\46D21D3433FB023EC3DF06A25147082652709E10,Blob,,sql-labuser
"Sep 14, 2026 10:33:13 PM",system,WindowsAzureGuestAgent.exe,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\SystemCertificates\MY\Certificates\46D21D3433FB023EC3DF06A25147082652709E10,,,sql-labuser
"Sep 14, 2026 10:33:13 PM",system,WindowsAzureGuestAgent.exe,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\SystemCertificates\Runtime_Transport_Store_D2E68232-6F4D-4523-941B-F0E9550F2583\Certificates\025D54D0DA734FDBAFC9EFF323F978E77638C9C6,Blob,,sql-labuser
"Sep 14, 2026 10:33:13 PM",system,WindowsAzureGuestAgent.exe,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\SystemCertificates\Runtime_Transport_Store_D2E68232-6F4D-4523-941B-F0E9550F2583\Certificates\025D54D0DA734FDBAFC9EFF323F978E77638C9C6,,,sql-labuser
"Sep 14, 2026 10:33:12 PM",system,WindowsAzureGuestAgent.exe,,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,Element,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,Element,{9dea862c-5cdd-4e70-acc1-f32b344d4795},sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,Type,269484033,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,Element,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,Element,\EFI\Microsoft\Boot\bootmgfw.efi,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,Element,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,Element,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,Element,{9dea862c-5cdd-4e70-acc1-f32b344d4795},sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,Type,269484033,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,Element,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,Element,\EFI\Microsoft\Boot\bootmgfw.efi,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,Element,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,Element,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,Element,{9dea862c-5cdd-4e70-acc1-f32b344d4795},sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,Type,269484033,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,Element,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,Element,\EFI\Microsoft\Boot\bootmgfw.efi,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,Element,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,,,sql-labuser
"Sep 14, 2026 10:33:06 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 14, 2026 10:33:04 PM",system,svchost.exe -k netsvcs -p -s BITS,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\VSS\Diag\BITS Writer,,,sql-labuser
"Sep 14, 2026 10:33:04 PM",system,svchost.exe -k netsvcs -p -s BITS,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\VSS\Diag\BITS Writer,,,sql-labuser
"Sep 14, 2026 10:33:01 PM",system,SearchIndexer.exe /Embedding,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\VSS\Diag\MSSearch Service Writer,,,sql-labuser
"Sep 14, 2026 10:33:01 PM",system,SearchIndexer.exe /Embedding,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\VSS\Diag\MSSearch Service Writer,,,sql-labuser
"Sep 14, 2026 10:32:59 PM",system,services.exe,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\Sense,DelayedAutostart,0,sql-labuser
"Sep 14, 2026 10:32:59 PM",system,MsSense.exe,,,,sql-labuser
"Sep 14, 2026 10:32:59 PM",system,lsass.exe,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\W32Time\SecureTimeLimits\RunTime,,,sql-labuser
"Sep 14, 2026 10:32:58 PM",system,MsSense.exe,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows Advanced Threat Protection,LsaAccountPolicyDiffs,**********,sql-labuser
"Sep 14, 2026 10:32:58 PM",system,MsSense.exe,,,,sql-labuser
"Sep 14, 2026 10:32:56 PM",system,MsSense.exe,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows Advanced Threat Protection\TelLib\TestHooks\Volatile,,,sql-labuser
"Sep 14, 2026 10:32:56 PM",system,MsSense.exe,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows Advanced Threat Protection,EpochResetCount,33,sql-labuser
"Sep 14, 2026 1:01:08 AM",system,AggregatorHost.exe,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\CI\WhqlOnlyEvaluation,SystemUptimeTimestamp,119534680000,sql-labuser
"Sep 14, 2026 1:01:08 AM",system,AggregatorHost.exe,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\CI\WhqlOnlyEvaluation,SystemUptime,5845952940000,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,winlogon.exe {F420AE5E-39D0-4571-8A64-BEDC14610000},HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon,LastLogOffEndTimePerfCounter,119523947336,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:07 AM",system,services.exe,,,,sql-labuser
"Sep 14, 2026 1:01:05 AM",system,winlogon.exe,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon,LastLogOffEndTimePerfCounter,119505281029,sql-labuser
"Sep 14, 2026 12:43:02 AM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,,,sql-labuser
"Sep 14, 2026 12:43:02 AM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,,,sql-labuser
"Sep 14, 2026 12:43:02 AM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements,,,sql-labuser
"Sep 14, 2026 12:43:02 AM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,,,sql-labuser
"Sep 14, 2026 12:43:02 AM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,sql-labuser
"Sep 14, 2026 12:43:02 AM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 14, 2026 12:43:02 AM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
